date,total_events,conflict_war_count,econ_policy_count,government_political_count,civil_unrest_protest_count,diplomatic_relations_count,avg_goldstein_scale,avg_tone
2009-06-16,13,0,7,4,2,0,4.0461538461538478,-3.2586158968209542
2009-06-17,7,0,5,2,0,0,5.9714285714285715,-4.6405919661733641
2009-06-18,12,1,3,9,0,0,4.0166666666666666,-1.7259940155611324
2009-06-19,19,1,6,13,0,0,4.0210526315789483,-0.22354388071205719
2009-06-20,14,1,8,5,1,0,3.5928571428571425,-0.95289833780586219
2009-06-21,16,1,8,5,1,2,3.9437500000000005,-0.99570852512119346
2009-06-22,17,2,7,10,0,0,3.1058823529411765,-0.47181681263087305
2009-06-23,11,2,4,6,0,1,2.290909090909091,-0.78281020693381076
2009-06-24,13,5,7,1,2,3,-2.3384615384615381,-3.5102078028229693
2009-06-25,2,2,2,0,0,0,-10.0,-7.71513353115732
2009-06-26,1,0,0,1,0,0,3.4,-0.72463768115942
2009-06-27,13,2,7,6,0,0,3.2615384615384619,-2.0668835468725635
2009-06-28,16,1,5,5,0,6,3.5625000000000004,1.3575815841859324
2009-06-29,11,4,8,2,1,0,-0.4818181818181817,-0.17870885435661354
2009-06-30,12,6,8,3,1,0,-3.6083333333333329,-3.1335265509915073
2009-07-01,4,0,1,3,0,0,4.95,-1.0405193412237626
2009-07-02,6,0,5,1,0,0,6.9666666666666668,-0.77785204685851328
2009-07-03,7,1,5,1,0,1,2.7714285714285714,-0.7701597965708602
2009-07-04,11,0,4,4,0,3,5.3818181818181818,1.7801532225639518
2009-07-05,15,0,2,12,1,0,3.2600000000000007,3.4211655621734147
2009-07-06,4,0,1,2,0,1,4.4499999999999993,-1.4419824295428627
2009-07-07,19,0,8,5,2,4,3.9368421052631586,-0.65692702849932316
2009-07-08,5,0,5,0,0,0,5.96,-2.3963191547234617
2009-07-10,11,3,6,4,0,0,1.3272727272727265,-1.4566065675085544
2009-07-11,10,3,7,3,0,0,1.25,-0.19735721477737889
2009-07-12,21,5,5,5,0,11,0.89523809523809494,-3.8299007623248986
2009-07-13,17,4,4,7,0,6,0.6117647058823531,-1.3194935101502545
2009-07-14,3,1,2,0,0,1,0.46666666666666679,-0.14368118550627651
2009-07-15,4,0,2,2,0,0,6.7,-1.118273333167275
2009-07-16,11,2,8,1,0,2,3.454545454545455,-1.98638217174519
2009-07-17,5,0,0,1,3,1,-2.42,0.27299888096865965
2009-07-18,14,0,6,5,0,3,5.0857142857142854,-1.6701093991165239
2009-07-19,5,2,3,2,0,0,-1.1600000000000006,-2.5930426191784459
2009-07-20,12,4,7,0,2,3,-1.6666666666666665,-4.9641772630366248
2009-07-21,14,5,10,1,0,3,0.085714285714286409,-6.3745526217293316
2009-07-22,10,0,4,2,0,4,5.75,-1.7357903053750119
2009-07-23,14,10,11,1,0,2,-5.628571428571429,-7.9062233331533722
2009-07-24,16,6,10,4,0,2,-0.16250000000000003,-3.4469229271890218
2009-07-25,11,6,6,4,0,1,-3.0636363636363644,-5.3915906868865378
2009-07-26,9,0,4,5,0,0,4.7777777777777777,0.008429318965147814
2009-07-27,13,0,7,6,0,0,5.0923076923076938,-1.5611867663495278
2009-07-28,15,0,5,7,1,2,4.1799999999999988,2.1981314376448218
2009-07-29,7,1,1,1,0,5,1.9142857142857141,-2.2753936604914742
2009-07-30,14,0,1,4,1,8,3.2928571428571431,0.534285872798128
2009-07-31,4,0,0,1,0,3,4.5,-2.3593337211275172
2009-08-01,2,0,2,0,0,0,6.0,-3.8943374631023797
2009-08-02,14,5,5,9,0,0,-1.2999999999999998,-2.0170211334384072
2009-08-03,16,6,9,7,0,0,-0.49375000000000024,-0.68848557152033463
2009-08-04,14,2,4,2,1,7,1.8928571428571428,-2.6017595492754366
2009-08-05,10,0,1,9,0,0,4.3599999999999994,-0.637587784974125
2009-08-06,4,4,4,0,0,0,-10.0,-2.17573221757322
2009-08-07,4,1,4,0,0,0,2.75,0.54558853184916223
2009-08-08,16,4,6,10,0,0,1.2062500000000003,-4.311603759512499
2009-08-09,9,0,4,5,0,0,6.0555555555555554,1.2527813836255615
2009-08-10,16,1,6,8,2,0,3.375,0.36080270818639115
2009-08-11,11,0,4,6,1,0,5.5181818181818185,0.073984095886577145
2009-08-12,18,13,17,1,0,0,-5.333333333333333,-4.8226917416331405
2009-08-13,12,9,9,3,0,0,-5.9333333333333336,-6.6796254443694751
2009-08-14,15,3,4,11,0,0,2.2,-2.5305186351070414
2009-08-15,20,0,4,14,0,2,5.93,0.94285728034884153
2009-08-16,15,0,1,12,0,2,4.6533333333333342,0.22401575388210787
2009-08-17,15,3,8,6,1,0,1.3266666666666669,-0.48615017962276025
2009-08-18,4,0,2,2,0,0,5.3,2.07567401226514
2009-08-19,10,5,7,3,0,0,-2.6399999999999997,-1.14775312942006
2009-08-20,16,14,16,0,0,0,-7.8500000000000005,-5.2248442574428031
2009-08-21,152,147,147,2,0,3,-9.54736842105263,-4.362673229207874
2009-08-22,16,8,9,5,0,2,-2.4875,-1.6787095169114932
2009-08-23,4,4,4,0,0,0,-10.0,-5.5530795581655354
2009-08-24,19,5,14,3,0,2,1.821052631578947,-3.2229499718773322
2009-08-25,12,4,8,4,0,0,-0.075000000000000067,-0.77747965916772588
2009-08-26,8,4,5,3,0,0,-3.0999999999999996,-2.5124372174693135
2009-08-27,5,5,5,0,0,0,-10.0,-5.67514677103718
2009-08-28,13,6,6,7,0,0,-2.7846153846153854,-3.060240745933049
2009-08-29,23,1,14,1,0,8,4.9565217391304337,-1.9420833704168607
2009-08-30,11,4,9,1,1,0,-0.59090909090909016,-0.14263875868740553
2009-08-31,10,2,5,2,0,3,2.08,-2.0108796436555458
2009-09-01,10,2,7,0,1,0,2.42,-1.8863668541191378
2009-09-02,4,1,2,2,0,0,1.8250000000000006,2.7058870149580629
2009-09-03,3,0,0,0,0,3,4.0,3.72148859543817
2009-09-04,1,0,0,1,0,0,3.4,-7.06521739130434
2009-09-05,2,0,0,0,0,2,4.0,-3.71747211895911
2009-09-06,12,0,1,11,0,0,5.7,-2.2026214841414222
2009-09-07,10,1,7,3,0,0,4.0600000000000005,0.0777945554002249
2009-09-08,18,3,9,9,0,0,2.3444444444444446,-0.013456164530897818
2009-09-09,15,6,8,7,0,0,-1.4799999999999998,-1.7102052959462068
2009-09-11,7,0,4,3,0,0,6.4285714285714288,-1.6264112948310172
2009-09-12,13,8,11,2,0,0,-3.7230769230769223,-2.5719764137158139
2009-09-13,9,7,7,1,0,1,-6.8222222222222229,-4.2113160651984565
2009-09-14,36,27,28,8,0,0,-6.5388888888888888,-4.6620004488668769
2009-09-15,29,21,25,4,0,0,-5.6275862068965514,-3.2302446068945567
2009-09-17,6,3,3,2,0,1,-3.1999999999999997,-1.8121885645972835
2009-09-18,11,4,6,3,0,2,-0.16363636363636336,-3.0811262830816579
2009-09-19,16,1,7,4,0,5,3.8499999999999996,-1.8899542275869932
2009-09-20,20,11,12,6,0,2,-3.5649999999999995,-2.7406239809827553
2009-09-21,10,2,5,3,1,1,0.76000000000000068,1.5193065002980841
2009-09-22,19,6,12,4,3,0,-0.95789473684210491,-0.76811699830526248
2009-09-23,12,5,9,1,2,0,-2.2749999999999995,-2.9952380499329161
2009-09-24,7,5,5,2,0,0,-6.1714285714285717,-5.2774245168573355
2009-09-25,13,5,11,1,1,0,-0.85384615384615414,-1.664499375435011
2009-09-26,15,0,7,8,0,0,5.6933333333333334,0.83261428647445657
2009-09-27,18,1,6,6,0,6,4.2611111111111111,0.985437312547397
2009-09-28,9,1,8,1,0,0,4.0555555555555554,-0.20489110185788667
2009-09-29,10,3,5,5,0,0,1.1500000000000004,-2.5639730734713178
2009-09-30,8,1,4,2,0,2,4.475,1.1146368932477513
2009-10-01,1,0,1,0,0,0,7.0,1.73410404624278
2009-10-02,13,2,4,9,0,0,1.8923076923076922,1.7258877492992029
2009-10-03,6,1,1,4,1,0,0.53333333333333333,1.7177777531006333
2009-10-04,5,3,3,1,0,1,-4.32,-0.73242217629751794
2009-10-05,9,6,9,0,0,0,-4.2333333333333334,0.58379517432955341
2009-10-06,17,10,10,7,0,0,-4.1529411764705886,-2.6589987316658434
2009-10-07,20,16,17,3,0,0,-7.1099999999999994,-3.730672876297159
2009-10-08,11,10,11,0,0,0,-8.41818181818182,-4.3969683415393126
2009-10-09,14,7,12,2,0,0,-1.5571428571428569,-2.1055752573004947
2009-10-10,17,10,14,3,0,0,-3.1823529411764708,-1.557000946340084
2009-10-11,20,4,12,7,0,1,2.29,1.111286781396835
2009-10-12,13,2,7,2,0,4,2.9076923076923076,0.48423116861235832
2009-10-13,12,6,9,3,0,0,-2.4000000000000004,-1.3154623265047349
2009-10-14,6,0,3,3,0,0,8.0,2.853329793128053
2009-10-15,4,0,0,4,0,0,7.4,0.60606060606061
2009-10-16,4,2,3,1,0,0,-2.3999999999999995,-4.3229608276282523
2009-10-17,19,0,13,4,0,2,5.96842105263158,1.1139713800154218
2009-10-18,13,2,6,5,2,0,1.1076923076923075,0.055774599028197647
2009-10-19,6,0,0,4,2,0,0.099999999999999756,-0.795524276536937
2009-10-20,7,2,6,0,0,1,2.1428571428571432,-0.095043263112369991
2009-10-21,1,0,1,0,0,0,7.0,2.81690140845071
2009-10-22,8,5,8,0,0,0,-3.7499999999999996,-2.4447707861132972
2009-10-23,5,1,1,4,0,0,1.2399999999999998,0.22032849467273447
2009-10-24,9,0,2,7,0,0,5.9333333333333336,1.4976879654268758
2009-10-25,11,2,5,6,0,0,3.3818181818181823,0.12880086122059176
2009-10-26,8,1,6,1,1,0,3.3125,1.730387077885458
2009-10-27,20,1,12,4,4,0,3.255,0.53473021403465548
2009-10-28,6,1,2,4,0,0,2.3666666666666663,3.1211859939997648
2009-10-29,15,1,12,2,0,1,5.4933333333333341,-2.2973472867405982
2009-10-30,15,1,8,5,0,2,4.7333333333333334,-0.38319700931075062
2009-10-31,7,1,2,3,0,2,2.3142857142857145,-1.1764535449193827
2009-11-01,11,2,9,2,0,0,4.0181818181818185,-2.8526401164620512
2009-11-02,9,0,4,4,1,0,3.9888888888888889,1.0392414439757502
2009-11-03,12,1,5,7,0,0,5.9166666666666661,-1.2457700059040442
2009-11-04,12,4,9,3,0,0,0.59999999999999976,-3.3518606387834318
2009-11-05,16,2,7,8,0,1,5.2124999999999995,-2.436598798525309
2009-11-06,6,0,2,3,0,1,5.2,-0.069553059758840186
2009-11-07,35,7,12,19,0,4,2.9485714285714293,0.12118033224398229
2009-11-08,2,1,2,0,0,0,-1.0499999999999989,0.93007894484514986
2009-11-09,16,0,1,14,1,0,2.9687499999999996,-1.9593926668313166
2009-11-10,17,0,11,5,1,0,5.8411764705882359,-0.43593226431640347
2009-11-11,4,0,1,3,0,0,5.15,1.3475064993335726
2009-11-13,3,0,1,0,0,2,5.9333333333333336,0.17901543122676333
2009-11-14,6,0,2,4,0,0,7.6666666666666661,0.74713736700417677
2009-11-15,5,1,3,2,0,0,2.3,2.2883091385991241
2009-11-16,2,2,2,0,0,0,-10.0,-7.81162676974665
2009-11-17,8,3,6,2,0,0,0.25000000000000067,-1.8592473433103163
2009-11-18,4,2,4,0,0,0,-1.15,-1.4024874217048275
2009-11-20,7,3,5,1,0,1,-0.68571428571428528,0.08024898235836124
2009-11-21,28,6,17,11,0,0,1.6357142857142857,-0.45666031719246619
2009-11-22,20,0,11,6,0,3,5.6499999999999995,-0.077919923609032826
2009-11-23,15,2,3,10,0,2,2.52,1.2220219781751727
2009-11-24,14,3,6,8,0,0,1.3714285714285714,1.0117530583936771
2009-11-25,26,7,7,19,0,0,2.6230769230769231,2.0887467976630361
2009-11-26,9,1,4,3,0,2,3.5888888888888895,-0.39591480011827218
2009-11-27,12,1,2,6,0,4,3.5166666666666666,-1.2126348237395925
2009-11-28,15,8,13,2,0,0,-1.98,-1.9956314958831587
2009-11-29,15,1,7,3,0,5,4.666666666666667,-2.7399095962498556
2009-11-30,7,2,7,0,0,0,2.3142857142857141,-2.4115224337999015
2009-12-01,5,5,5,0,0,0,-10.0,-0.7086254190795499
2009-12-02,1,1,1,0,0,0,-10.0,-5.4421768707483
2009-12-03,7,0,2,2,0,3,4.9714285714285715,-0.566921582465447
2009-12-04,20,8,12,2,0,6,-0.90500000000000025,-2.0378309009819406
2009-12-05,9,4,8,1,0,0,-0.91111111111111076,0.17224991158299233
2009-12-06,20,1,12,6,2,0,3.7750000000000004,-1.2116005060080273
2009-12-07,26,2,13,11,1,1,4.3269230769230775,-2.6924617470287036
2009-12-08,17,3,8,9,0,0,3.1294117647058819,-3.9811669028464793
2009-12-09,6,3,3,3,0,0,-3.3,-3.9213515364609384
2009-12-10,4,1,1,2,0,1,0.94999999999999973,-1.819122948263955
2009-12-11,15,3,8,7,0,0,2.9200000000000004,-1.646765638891809
2009-12-12,10,0,4,4,0,2,5.3,1.107171996321088
2009-12-13,8,0,1,5,0,2,5.925,-0.35519279757879391
2009-12-14,7,2,3,4,0,0,-0.19999999999999996,1.5717181575460686
2009-12-15,9,2,5,4,0,0,1.6888888888888887,-1.9902256808217846
2009-12-16,18,0,0,18,0,0,3.411111111111111,-0.9050019793861811
2009-12-17,9,0,0,9,0,0,3.4222222222222221,-1.256471190895988
2009-12-18,9,0,0,7,0,2,3.8666666666666663,2.0641257941544122
2009-12-19,7,2,5,2,0,0,1.5428571428571431,-1.2684091044869572
2009-12-20,7,4,5,2,0,0,-3.3142857142857141,-1.4690580803036024
2009-12-21,1,0,0,1,0,0,3.4,0.0
2009-12-22,7,0,6,1,0,0,6.7714285714285714,-2.9093380323091127
2009-12-23,3,1,3,0,0,0,1.5999999999999996,-4.15959014913706
2009-12-24,6,0,2,1,3,0,-0.61666666666666625,-3.1323911066155081
2009-12-25,15,0,4,7,4,0,1.3599999999999999,-2.3454429014050175
2009-12-26,9,2,2,7,0,0,1.5777777777777775,-1.1529578176017279
2009-12-27,5,0,4,1,0,0,6.28,-0.0899546529968398
2009-12-28,17,7,13,0,2,2,-1.947058823529412,-3.7526309846392905
2009-12-29,10,1,7,1,2,0,1.8900000000000001,-1.4860838607051039
2009-12-30,10,0,3,6,1,0,4.23,0.41988128699060107
2009-12-31,7,2,3,4,0,0,0.55714285714285727,-2.9280242314655429
2010-01-01,8,4,4,4,0,0,-2.925,-0.84841911021642213
2010-01-02,23,7,11,7,1,4,0.43043478260869589,-0.50362514649534651
2010-01-03,15,2,6,9,0,0,4.453333333333334,-1.223560133925202
2010-01-04,12,2,7,2,1,2,1.3499999999999999,-1.2156421693644237
2010-01-05,27,12,20,7,0,0,-1.4296296296296296,-2.7381973773898172
2010-01-06,12,6,9,3,0,0,-2.333333333333333,0.074935314307560036
2010-01-07,21,6,21,0,0,0,2.2619047619047619,-1.448889431885654
2010-01-08,26,14,20,1,2,3,-3.6653846153846157,-3.9994999775994318
2010-01-09,13,4,5,8,0,0,-0.16923076923076935,-3.4608082156896072
2010-01-10,9,3,5,3,0,1,0.18888888888888833,-0.59620658738489363
2010-01-11,7,5,5,2,0,0,-5.8,-3.9606525008036026
2010-01-12,12,0,4,3,3,2,2.3249999999999997,-3.6556898194849277
2010-01-13,11,0,6,1,0,4,5.6545454545454552,-1.4782424538610026
2010-01-14,8,1,2,1,2,3,0.625,-4.5534266429780423
2010-01-15,15,1,7,4,0,4,4.0933333333333337,-0.36361904424191077
2010-01-16,23,4,9,12,2,0,1.191304347826087,-1.4527299109340068
2010-01-17,9,0,2,7,0,0,4.822222222222222,2.3686977758373775
2010-01-18,17,1,5,10,0,2,4.3941176470588239,0.23530680622314931
2010-01-19,12,1,4,6,0,2,3.7500000000000004,1.7925223842221392
2010-01-20,9,1,1,6,0,2,2.088888888888889,0.54455780548023558
2010-01-21,8,0,0,8,0,0,4.475,0.4606511096462575
2010-01-22,9,2,3,5,0,1,2.0666666666666664,0.27784759775661338
2010-01-23,15,2,7,3,0,5,2.8266666666666667,-1.7507085395926698
2010-01-24,8,0,5,2,0,1,5.525,0.96850542620964009
2010-01-25,17,4,10,2,0,3,2.1647058823529415,-1.6954448517353153
2010-01-26,12,5,8,2,0,2,-0.65000000000000013,-4.4854167198515578
2010-01-27,9,0,1,0,1,7,3.8333333333333339,-0.74956777672342556
2010-01-28,2,0,1,1,0,0,6.7,-2.6228794013633352
2010-01-29,15,4,10,1,4,0,-1.3199999999999998,-2.2508619757539052
2010-01-30,11,2,4,5,0,2,2.0181818181818185,-1.1010348980414655
2010-01-31,20,0,12,8,0,0,5.3600000000000012,0.78773165313200555
2010-02-01,16,4,11,5,0,0,1.75,0.92082354197649818
2010-02-02,8,0,1,7,0,0,4.2250000000000005,-1.2534681535400087
2010-02-03,16,1,4,5,0,7,3.9625,-3.97375903425582
2010-02-04,3,0,2,1,0,0,5.8,1.647276479168883
2010-02-05,7,2,3,4,0,0,0.085714285714285521,-0.16882316170136152
2010-02-06,3,1,1,2,0,0,-1.0666666666666669,1.7400814491029768
2010-02-07,2,0,2,0,0,0,7.0,0.24096385542168
2010-02-08,9,3,7,1,0,1,0.92222222222222239,-0.63604218172720983
2010-02-09,7,0,5,0,0,2,5.1857142857142859,-3.1779665637737846
2010-02-10,4,0,0,1,0,3,4.6,-2.6741982236426525
2010-02-11,8,0,2,4,0,2,4.25,2.4777463969445859
2010-02-12,2,1,2,0,0,0,-1.2999999999999989,1.719250165045795
2010-02-13,23,0,5,16,1,1,5.3086956521739124,-2.508484672715062
2010-02-14,14,2,13,1,0,0,3.9571428571428573,0.38328180121066863
2010-02-15,15,0,4,10,1,0,4.379999999999999,-0.97102227123084139
2010-02-16,8,2,4,4,0,0,1.7000000000000004,-1.1841853005967624
2010-02-17,7,0,3,4,0,0,6.5428571428571427,1.3715251630290273
2010-02-18,3,0,2,1,0,0,5.9333333333333336,0.63167523171934659
2010-02-19,3,1,3,0,0,0,1.333333333333333,-0.24484562830406009
2010-02-20,18,4,9,7,1,1,1.3833333333333333,-2.3411881683506315
2010-02-21,12,2,7,3,2,0,0.55000000000000049,-1.5507221062383485
2010-02-22,7,1,2,4,0,1,2.8285714285714287,0.13520378358041896
2010-02-23,15,6,9,4,1,1,-1.1399999999999997,-3.2134629675938773
2010-02-24,23,11,16,1,0,6,-1.852173913043478,-2.3592804088841395
2010-02-25,18,6,8,1,4,5,-2.4777777777777779,-2.2817450054886765
2010-02-26,31,13,18,7,0,6,-1.2709677419354841,-3.1871622165679709
2010-02-27,21,9,15,5,0,1,-1.1333333333333333,-1.6052147630246776
2010-02-28,13,4,5,4,0,4,-2.2204460492503131e-16,-3.846940908943802
2010-03-01,26,4,20,6,0,0,3.3307692307692305,-1.4764793859742802
2010-03-02,6,1,2,4,0,0,1.4333333333333333,-2.442575613022302
2010-03-03,5,2,3,1,0,1,-1.0399999999999996,-2.7122398842821518
2010-03-04,10,6,6,4,0,0,-4.339999999999999,-3.7468542271907257
2010-03-05,10,2,6,1,0,3,1.8599999999999999,-1.6775030457192159
2010-03-06,9,0,4,4,0,1,5.1444444444444448,1.0704576809129476
2010-03-07,11,0,8,1,0,2,6.036363636363637,-1.13726645154522
2010-03-08,18,0,5,13,0,0,6.155555555555555,2.0886988431926543
2010-03-09,6,0,4,2,0,0,5.5333333333333332,-2.2507966415425553
2010-03-10,4,1,4,0,0,0,2.875,-4.0859056978775126
2010-03-11,2,1,2,0,0,0,-1.2999999999999989,-0.53221628622308481
2010-03-12,22,2,14,8,0,0,4.1727272727272737,-2.4426983289375652
2010-03-13,2,2,2,0,0,0,-10.0,-4.5373314851054545
2010-03-14,11,0,2,7,0,2,6.0363636363636362,-0.19092490707843529
2010-03-15,10,0,4,6,0,0,5.31,-0.713808758576583
2010-03-16,4,0,0,4,0,0,4.05,-4.1660836469979152
2010-03-17,8,4,4,4,0,0,-2.65,-1.2543239480047874
2010-03-18,4,0,0,4,0,0,3.45,-2.4636987208501848
2010-03-19,2,0,0,2,0,0,6.4,1.0443864229765
2010-03-20,3,1,1,2,0,0,1.1,0.50203571679861
2010-03-21,6,0,4,1,0,1,6.3999999999999995,-1.4593450789192348
2010-03-22,4,0,1,3,0,0,5.0500000000000007,0.3439299697831576
2010-03-23,12,1,6,6,0,0,3.8166666666666664,0.64488303529516089
2010-03-24,1,0,1,0,0,0,7.0,-4.67914438502673
2010-03-25,3,0,0,3,0,0,3.4,4.76190476190476
2010-03-26,7,0,0,7,0,0,3.4,0.91204038684053057
2010-03-27,5,0,4,1,0,0,6.6000000000000005,-1.533330269737214
2010-03-28,6,2,4,2,0,0,0.6333333333333333,-1.6900387548803668
2010-03-29,6,1,3,3,0,0,2.5166666666666666,-0.44076759167226842
2010-03-30,7,0,3,4,0,0,5.4857142857142858,-1.5454706271954828
2010-03-31,1,1,1,0,0,0,-10.0,-9.58904109589044
2010-04-01,16,5,10,1,0,5,0.64999999999999991,-2.0466093343086653
2010-04-02,6,2,6,0,0,0,1.5333333333333339,-2.2866681691052446
2010-04-03,3,1,1,2,0,0,-1.066666666666666,-0.54035689730439329
2010-04-04,11,2,7,3,0,1,2.7636363636363637,-3.810597428603467
2010-04-05,15,2,6,8,0,1,2.7666666666666675,-1.7132035303018656
2010-04-06,17,0,9,5,0,3,5.6470588235294112,-1.6477609892291072
2010-04-07,6,0,6,0,0,0,7.0000000000000009,-5.683403085000899
2010-04-09,4,0,2,2,0,0,5.4,-4.5837555016683353
2010-04-10,9,4,6,3,0,0,-1.9111111111111114,1.5310704007941325
2010-04-11,6,0,3,3,0,0,5.4,1.4405332524877268
2010-04-12,6,2,2,3,0,0,-0.40000000000000013,1.473159572575915
2010-04-13,10,4,4,6,0,0,-1.96,-3.5290688890422532
2010-04-14,6,0,3,2,0,1,5.8666666666666663,-1.706177681878037
2010-04-15,2,0,1,1,0,0,5.2,-0.19266542652139007
2010-04-16,9,4,8,1,0,0,-0.7777777777777779,-3.2158915333761335
2010-04-17,9,0,7,2,0,0,6.5111111111111111,-3.5919536932931657
2010-04-18,11,3,7,4,0,0,1.5272727272727269,1.3380978903501517
2010-04-19,4,1,2,2,0,0,2.5500000000000007,-2.1115411509078523
2010-04-20,2,0,0,2,0,0,3.4,1.47954743255004
2010-04-21,5,0,0,4,1,0,1.5,-1.212687566010094
2010-04-22,4,0,3,1,0,0,7.6999999999999993,-6.73587545481867
2010-04-23,15,2,6,9,0,0,2.8600000000000003,-3.1312334134407798
2010-04-24,12,3,4,8,0,0,0.64166666666666694,-2.9504441626954057
2010-04-25,7,0,4,3,0,0,6.0,-0.64649377626175153
2010-04-26,4,0,3,0,0,1,6.45,-0.067559103602397474
2010-04-27,18,0,12,6,0,0,6.2222222222222232,-1.4457409954357305
2010-04-28,6,0,4,2,0,0,5.9333333333333336,-1.728226878051607
2010-04-29,3,0,1,2,0,0,5.6,-2.9180396717710164
2010-04-30,32,6,7,25,0,0,2.625,-0.54991954075691418
2010-05-01,1,0,0,1,0,0,3.4,1.86428038777032
2010-05-02,5,0,3,2,0,0,5.68,2.7590641525067761
2010-05-03,7,0,3,4,0,0,5.1142857142857148,-0.43896826918764287
2010-05-04,11,1,3,8,0,0,5.0545454545454547,-0.080997442109964735
2010-05-05,6,0,2,4,0,0,4.6666666666666661,-1.5588951914984546
2010-05-06,8,0,2,2,0,4,5.025,-1.4086070073981767
2010-05-07,14,3,7,7,0,0,3.1428571428571423,1.0586974034003878
2010-05-08,1,1,1,0,0,0,-10.0,-1.48095909732017
2010-05-09,7,3,3,4,0,0,-2.3142857142857141,-5.0719699216519594
2010-05-10,7,4,5,2,0,0,-3.3142857142857145,-4.7838606942672257
2010-05-11,15,2,5,9,0,1,2.5999999999999996,-0.70974104495837809
2010-05-12,2,0,2,0,0,0,7.0,-1.5228426395939
2010-05-13,1,0,1,0,0,0,7.4,2.30215827338129
2010-05-14,3,1,1,2,0,0,-1.0666666666666669,-4.74672969558662
2010-05-15,31,17,22,6,0,2,-3.0354838709677425,-2.2166632498997307
2010-05-16,6,0,2,4,0,0,4.666666666666667,1.2051338540754166
2010-05-17,7,0,3,4,0,0,5.4285714285714288,-0.93970951470597464
2010-05-18,7,0,5,2,0,0,6.0285714285714285,-0.82077598057349854
2010-05-19,2,0,1,1,0,0,6.7,0.83612040133779
2010-05-20,3,0,0,2,0,1,3.6,-3.3860348326252936
2010-05-21,6,0,4,2,0,0,7.8,-1.5428357804351249
2010-05-22,20,2,9,11,0,0,3.24,-1.3672289344610571
2010-05-23,11,0,10,1,0,0,6.7181818181818178,-2.7379337315169381
2010-05-24,17,0,6,11,0,0,5.776470588235294,0.266877121999136
2010-05-25,10,2,3,7,0,0,1.6500000000000001,-1.117618875460674
2010-05-26,2,0,0,2,0,0,3.4,-0.37783375314861
2010-05-27,6,0,4,2,0,0,6.7333333333333334,-2.8003683495821781
2010-05-28,7,4,5,2,0,0,-3.6857142857142859,1.4887201797953113
2010-05-29,8,0,5,2,0,1,5.925,-1.8609449785235765
2010-05-30,9,0,3,4,0,2,4.7777777777777777,-0.94281473006873207
2010-05-31,15,2,3,6,0,5,2.8799999999999994,-3.141963082065593
2010-06-01,13,0,5,5,0,3,5.8,1.8786146970250994
2010-06-02,8,0,6,0,0,2,6.825,-1.5406346223525933
2010-06-03,6,0,0,3,0,3,5.0,-3.28888888888888
2010-06-04,23,2,9,9,0,5,4.5,-1.4573697599901947
2010-06-05,15,3,5,7,0,3,2.24,-1.3628933632045892
2010-06-06,12,0,0,10,0,2,5.416666666666667,-1.0071887312213883
2010-06-07,9,0,4,4,1,0,4.3888888888888893,0.60193162409977219
2010-06-08,8,1,2,1,4,1,-2.275,-5.8675906951798922
2010-06-09,6,2,5,1,0,0,1.433333333333334,-2.9833034909959135
2010-06-10,2,0,2,0,0,0,7.4,-1.5
2010-06-11,2,1,2,0,0,0,-2.5,-0.014927214409079514
2010-06-12,9,0,3,3,2,1,3.0555555555555558,-2.8532633031570791
2010-06-13,5,1,2,2,1,0,-0.89999999999999969,-5.6677507402763938
2010-06-14,5,1,1,3,1,0,-1.26,-1.595512649652328
2010-06-15,8,0,2,2,2,2,1.975,-0.45507413156886611
2010-06-16,2,2,2,0,0,0,-10.0,-8.51063829787234
2010-06-17,1,1,1,0,0,0,-9.5,0.58479532163743
2010-06-18,11,5,6,5,0,0,-2.3272727272727267,-1.8083117650977263
2010-06-19,7,3,3,3,1,0,-3.7571428571428571,-2.2140231562118227
2010-06-20,8,0,3,4,0,1,5.95,-1.0790887612595426
2010-06-21,6,0,2,4,0,0,4.6166666666666663,-2.7025717266406519
2010-06-22,13,4,8,5,0,0,0.52307692307692333,-0.5114068393126745
2010-06-23,20,2,18,2,0,0,5.2400000000000011,-7.108532323206993
2010-06-24,7,0,4,1,2,0,3.2285714285714291,-0.91366053002952052
2010-06-25,9,0,2,4,2,1,3.1111111111111107,-4.393448860933705
2010-06-26,5,4,5,0,0,0,-5.9399999999999995,-4.007776697680872
2010-06-27,6,0,4,2,0,0,5.9333333333333336,-0.77285251954474843
2010-06-28,21,5,8,11,2,0,-0.095238095238095483,-2.7650281266072883
2010-06-29,6,0,2,1,1,2,2.65,-3.1478067551878053
2010-06-30,7,3,3,1,0,3,-2.0857142857142854,-2.2137142045608855
2010-07-01,3,1,1,2,0,0,-1.0,-7.313373980040641
2010-07-02,12,0,9,3,0,0,7.7333333333333334,-0.4687029087497992
2010-07-03,25,0,19,6,0,0,7.072,-1.2788302769320359
2010-07-04,4,0,4,0,0,0,7.3,-0.56653474564936235
2010-07-05,15,0,6,5,0,4,5.4333333333333336,-1.1976094850897558
2010-07-06,12,4,8,2,0,2,1.4333333333333331,-0.70744094123222
2010-07-07,4,0,0,4,0,0,3.5,-5.29850746268657
2010-07-08,2,0,1,1,0,0,5.45,-3.22645521623284
2010-07-09,9,6,9,0,0,0,-3.6222222222222222,-3.1607566783578966
2010-07-10,9,4,6,2,1,0,-1.2999999999999998,-3.1721321315434534
