Date,Gold_Price,SAHMREALTIME,T10Y2Y,VIXCLS,DEXUSEU,DTWEXBGS,Disaster_Flag,Epidemic_Start_Flag,avg_tone,conflict_war_count,civil_unrest_protest_count
2009-08-07,954.9,3.8,2.57,24.76,1.418,94.4692,1,0,0.5455885318491622,1.0,0.0
2009-08-10,946.15,3.8,2.56,24.99,1.4143,94.6087,1,0,0.3608027081863911,1.0,2.0
2009-08-11,946.05,3.8,2.5,25.99,1.4141,94.8678,1,0,0.0739840958865771,0.0,1.0
2009-08-12,947.75,3.8,2.54,25.45,1.4215,94.5394,1,0,-4.8226917416331405,13.0,0.0
2009-08-13,955.0,3.8,2.47,24.71,1.4283,94.2392,1,0,-6.679625444369475,9.0,0.0
2009-08-14,947.35,3.8,2.48,24.27,1.4216,94.475,1,0,-2.530518635107041,3.0,0.0
2009-08-17,934.3,3.8,2.44,27.89,1.4088,95.1024,1,0,-0.4861501796227602,3.0,1.0
2009-08-18,938.8,3.8,2.45,26.18,1.4075,95.1118,1,0,2.07567401226514,0.0,0.0
2009-08-19,942.05,3.8,2.44,26.26,1.4262,94.4084,1,0,-1.14775312942006,5.0,0.0
2009-08-20,940.85,3.8,2.39,25.09,1.4235,94.3492,1,0,-5.224844257442803,14.0,0.0
2009-08-21,954.15,3.8,2.43,25.01,1.4305,94.0103,1,0,-4.362673229207874,147.0,0.0
2009-08-24,942.9,3.8,2.43,25.14,1.432,93.9345,1,0,-3.222949971877332,5.0,0.0
2009-08-25,945.05,3.8,2.4,24.92,1.435,93.9066,1,0,-0.7774796591677258,4.0,0.0
2009-08-26,945.6,3.8,2.38,24.95,1.423,94.8662,1,0,-2.512437217469313,4.0,0.0
2009-08-27,948.25,3.8,2.43,24.68,1.4272,94.7943,1,0,-5.67514677103718,5.0,0.0
2009-08-28,955.95,3.8,2.45,24.76,1.4358,94.4489,1,0,-3.060240745933049,6.0,0.0
2009-08-31,951.15,3.8,2.43,26.01,1.4354,94.6202,1,0,-2.0108796436555454,2.0,0.0
2009-09-01,957.35,3.57,2.46,29.15,1.4235,95.2201,1,0,-1.8863668541191376,2.0,1.0
2009-09-02,977.9,3.57,2.4,28.9,1.4246,95.1575,1,0,2.705887014958063,1.0,0.0
2009-09-03,991.6,3.57,2.42,27.1,1.4278,94.959,1,0,3.72148859543817,0.0,0.0
2009-09-04,994.4,3.57,2.51,25.26,1.4278,94.5811,1,0,-7.06521739130434,0.0,0.0
2009-09-07,995.35,3.57,2.51,25.26,1.4278,94.5811,1,0,0.0777945554002249,1.0,0.0
2009-09-08,996.7,3.57,2.54,25.62,1.4497,93.7323,1,0,-0.0134561645308978,3.0,0.0
2009-09-09,992.65,3.57,2.55,24.32,1.4573,93.6915,1,0,-1.7102052959462068,6.0,0.0
2009-09-10,996.5,3.57,2.46,23.55,1.4568,93.6947,1,0,0.0,0.0,0.0
2009-09-11,1005.85,3.57,2.44,24.15,1.4586,93.3225,1,0,-1.6264112948310172,0.0,0.0
2009-09-14,1000.15,3.57,2.48,23.86,1.4613,93.6196,1,0,-4.662000448866877,27.0,0.0
2009-09-15,1006.9,3.57,2.51,23.42,1.4617,93.4427,1,0,-3.2302446068945567,21.0,0.0
2009-09-16,1017.7,3.57,2.47,23.69,1.4698,92.9072,1,0,0.0,0.0,0.0
2009-09-17,1012.45,3.57,2.44,23.65,1.4735,92.8287,1,0,-1.8121885645972835,3.0,0.0
2009-09-18,1007.15,3.57,2.46,23.92,1.4704,93.1233,1,0,-3.0811262830816575,4.0,0.0
2009-09-21,1003.55,3.57,2.47,24.06,1.4692,93.3547,1,0,1.519306500298084,2.0,1.0
2009-09-22,1014.8,3.57,2.44,23.08,1.4795,92.8664,1,0,-0.7681169983052624,6.0,3.0
2009-09-23,1008.45,3.57,2.48,23.49,1.4752,92.979,1,0,-2.995238049932916,5.0,2.0
2009-09-24,994.75,3.57,2.47,24.95,1.4696,93.4708,1,0,-5.277424516857336,5.0,0.0
2009-09-25,991.75,3.57,2.36,25.61,1.4682,93.5535,1,0,-1.664499375435011,5.0,1.0
2009-09-28,990.95,3.57,2.33,24.88,1.465,93.4669,1,0,-0.2048911018578866,1.0,0.0
2009-09-29,992.2,3.57,2.31,25.19,1.4553,93.7776,1,0,-2.5639730734713178,3.0,0.0
2009-09-30,1007.7,3.57,2.36,25.61,1.463,93.1907,1,0,1.1146368932477513,1.0,0.0
2009-10-01,999.5,3.57,2.34,28.27,1.4532,93.5995,1,0,1.73410404624278,0.0,0.0
2009-10-02,1002.35,3.57,2.36,28.68,1.459,93.6756,1,0,1.7258877492992029,2.0,0.0
2009-10-05,1017.75,3.57,2.36,26.84,1.4647,93.3356,1,0,0.5837951743295534,6.0,0.0
2009-10-06,1041.85,3.57,2.36,25.7,1.4744,92.619,1,0,-2.6589987316658434,10.0,0.0
2009-10-07,1044.7,3.57,2.34,24.68,1.4675,92.794,1,0,-3.730672876297159,16.0,0.0
2009-10-08,1055.0,3.57,2.37,24.18,1.4777,92.2074,1,0,-4.396968341539313,10.0,0.0
2009-10-09,1049.25,3.57,2.42,23.12,1.4715,92.2984,1,0,-2.1055752573004947,7.0,0.0
2009-10-12,1056.25,3.57,2.42,23.01,1.4715,92.2984,1,0,0.4842311686123583,2.0,0.0
2009-10-13,1064.35,3.57,2.43,22.99,1.4839,91.8273,1,0,-1.3154623265047347,6.0,0.0
2009-10-14,1062.95,3.57,2.49,22.86,1.4899,91.5047,1,0,2.853329793128053,0.0,0.0
2009-10-15,1050.85,3.57,2.52,21.72,1.4945,91.4367,1,0,0.60606060606061,0.0,0.0
2009-10-16,1053.25,3.57,2.46,21.43,1.4889,91.6541,1,0,-4.322960827628252,2.0,0.0
2009-10-19,1063.7,3.57,2.42,21.49,1.4947,91.4406,1,0,-0.795524276536937,0.0,2.0
2009-10-20,1055.0,3.57,2.4,20.9,1.4905,91.801,1,0,-0.0950432631123699,2.0,0.0
2009-10-21,1059.35,3.57,2.42,22.22,1.5009,91.3805,1,0,2.81690140845071,0.0,0.0
2009-10-22,1060.4,3.57,2.47,20.69,1.5003,91.6075,1,0,-2.444770786113297,5.0,0.0
2009-10-23,1054.95,3.57,2.47,22.27,1.5029,91.7331,1,0,0.2203284946727344,1.0,0.0
2009-10-26,1038.1,3.57,2.53,24.31,1.4941,92.0998,1,0,1.730387077885458,1.0,1.0
2009-10-27,1039.8,3.57,2.5,24.83,1.4821,92.5335,1,0,0.5347302140346554,1.0,4.0
2009-10-28,1027.85,3.57,2.49,27.91,1.4763,92.8152,1,0,3.121185993999765,1.0,0.0
2009-10-29,1045.55,3.57,2.55,24.76,1.4819,92.4708,1,0,-2.297347286740598,1.0,0.0
2009-10-30,1044.9,3.57,2.51,30.69,1.4755,92.6207,1,0,-0.3831970093107506,1.0,0.0
2009-11-02,1059.25,3.57,2.53,29.78,1.4828,92.4501,1,0,1.0392414439757502,0.0,1.0
2009-11-03,1084.25,3.57,2.58,28.81,1.4658,92.9037,1,0,-1.2457700059040442,1.0,0.0
2009-11-04,1092.6,3.57,2.66,27.72,1.4836,92.3725,1,0,-3.351860638783432,4.0,0.0
2009-11-05,1090.95,3.57,2.67,25.43,1.4857,92.3437,1,0,-2.436598798525309,2.0,0.0
2009-11-06,1095.05,3.57,2.68,24.19,1.4835,92.3848,1,0,-0.0695530597588401,0.0,0.0
2009-11-09,1104.05,3.57,2.65,23.15,1.4999,91.6861,1,0,-1.9593926668313169,0.0,1.0
2009-11-10,1105.6,3.57,2.65,22.84,1.496,91.6659,1,0,-0.4359322643164034,0.0,1.0
2009-11-11,1118.15,3.57,2.65,23.04,1.496,91.6659,1,0,1.3475064993335726,0.0,0.0
2009-11-12,1103.8,3.57,2.63,24.24,1.4865,91.9461,1,0,0.0,0.0,0.0
2009-11-13,1119.2,3.57,2.61,23.36,1.4886,91.5754,1,0,0.1790154312267633,0.0,0.0
2009-11-16,1140.35,3.57,2.55,22.89,1.4977,91.194,1,0,-7.81162676974665,2.0,0.0
2009-11-17,1141.05,3.57,2.55,22.41,1.483,91.7419,1,0,-1.8592473433103165,3.0,0.0
2009-11-18,1144.65,3.57,2.59,21.63,1.499,91.249,1,0,-1.4024874217048275,2.0,0.0
2009-11-19,1144.1,3.57,2.62,22.63,1.4905,91.7827,1,0,0.0,0.0,0.0
2009-11-20,1149.95,3.57,2.61,22.19,1.487,91.9906,1,0,0.0802489823583612,3.0,0.0
2009-11-23,1165.25,3.57,2.6,21.16,1.4968,91.4864,1,0,1.2220219781751729,2.0,0.0
2009-11-24,1169.7,3.57,2.59,20.47,1.4937,91.5539,1,0,1.0117530583936771,3.0,0.0
2009-11-25,1190.05,3.57,2.55,20.48,1.5085,90.9669,1,0,2.088746797663036,7.0,0.0
2009-11-26,1193.1,3.57,2.55,20.48,1.5085,90.9669,1,0,-0.3959148001182721,1.0,0.0
2009-11-27,1177.7,3.57,2.53,24.85,1.4963,91.5272,1,0,-1.2126348237395923,1.0,0.0
2009-11-30,1178.85,3.57,2.54,24.51,1.4994,91.3717,1,0,-2.411522433799901,2.0,0.0
2009-12-01,1197.7,3.07,2.61,21.92,1.51,90.8323,1,0,-0.7086254190795499,5.0,0.0
2009-12-02,1214.95,3.07,2.6,21.12,1.5059,90.8906,1,0,-5.4421768707483,1.0,0.0
2009-12-03,1211.0,3.07,2.65,22.46,1.5081,90.9152,1,0,-0.566921582465447,0.0,0.0
2009-12-04,1161.7,3.07,2.64,21.25,1.4885,91.3806,1,0,-2.0378309009819406,8.0,0.0
2009-12-07,1158.3,3.07,2.66,22.1,1.482,91.5414,1,0,-2.692461747028704,2.0,1.0
2009-12-08,1130.05,3.07,2.67,23.69,1.4741,91.9513,1,0,-3.9811669028464793,3.0,0.0
2009-12-09,1128.7,3.07,2.69,22.66,1.4725,92.014,1,0,-3.9213515364609375,3.0,0.0
2009-12-10,1132.05,3.07,2.71,22.32,1.4716,92.0073,1,0,-1.819122948263955,1.0,0.0
2009-12-11,1114.9,3.07,2.72,21.59,1.4601,92.2946,1,0,-1.646765638891809,3.0,0.0
2009-12-14,1124.55,3.07,2.69,21.15,1.4645,92.0305,1,0,1.5717181575460686,2.0,0.0
2009-12-15,1124.5,3.07,2.72,21.49,1.4514,92.3635,1,0,-1.9902256808217849,2.0,0.0
2009-12-16,1137.95,3.07,2.76,20.54,1.4577,92.1496,1,0,-0.9050019793861812,0.0,0.0
2009-12-17,1098.25,3.07,2.73,22.51,1.4317,93.225,1,0,-1.256471190895988,0.0,0.0
2009-12-18,1112.5,3.07,2.73,21.68,1.4281,93.1632,1,0,2.064125794154412,0.0,0.0
2009-12-21,1092.1,3.07,2.8,20.49,1.4319,93.1632,1,0,0.0,0.0,0.0
2009-12-22,1083.75,3.07,2.81,19.54,1.4243,93.2903,1,0,-2.9093380323091127,0.0,0.0
2009-12-23,1087.2,3.07,2.81,19.71,1.4341,92.9295,1,0,-4.15959014913706,1.0,0.0
2009-12-24,1105.45,3.07,2.82,19.47,1.4367,92.8694,1,0,-3.132391106615508,0.0,3.0
2009-12-25,1104.5,3.07,2.82,19.47,1.4367,92.8694,1,0,-2.345442901405017,0.0,4.0
2009-12-28,1106.85,3.07,2.76,19.93,1.4392,92.6993,1,0,-3.7526309846392905,7.0,2.0
2009-12-29,1097.85,3.07,2.73,20.01,1.4356,92.8838,1,0,-1.486083860705104,1.0,2.0
2009-12-30,1091.95,3.07,2.72,19.96,1.4316,93.0872,1,0,0.419881286990601,0.0,1.0
2009-12-31,1096.2,3.07,2.71,21.68,1.4332,92.9124,1,0,-2.928024231465543,2.0,0.0
2010-01-01,1097.35,2.57,2.71,21.68,1.4332,92.9124,1,0,-0.8484191102164221,4.0,0.0
2010-01-04,1120.4,2.57,2.76,20.04,1.4419,92.3566,1,0,-1.2156421693644237,2.0,1.0
2010-01-05,1119.05,2.57,2.76,19.35,1.4402,92.2236,1,0,-2.7381973773898167,12.0,0.0
2010-01-06,1138.9,2.57,2.84,19.16,1.4404,92.0941,1,0,0.07493531430756,6.0,0.0
2010-01-07,1132.3,2.57,2.82,19.06,1.4314,92.3684,1,0,-1.448889431885654,6.0,0.0
2010-01-08,1136.6,2.57,2.87,18.13,1.4357,92.1485,1,0,-3.999499977599432,14.0,2.0
2010-01-11,1153.0,2.57,2.9,17.55,1.4536,91.5997,1,0,-3.960652500803602,5.0,0.0
2010-01-12,1127.7,2.57,2.82,18.25,1.4523,91.7005,1,0,-3.655689819484928,0.0,3.0
2010-01-13,1138.8,2.57,2.83,17.85,1.4492,91.7272,1,0,-1.4782424538610026,0.0,0.0
2010-01-14,1143.25,2.57,2.82,17.63,1.4478,91.5864,1,0,-4.5534266429780414,1.0,2.0
2010-01-15,1130.9,2.57,2.81,17.91,1.4376,91.7668,1,0,-0.3636190442419107,1.0,0.0
2010-01-18,1133.0,2.57,2.81,17.91,1.4376,91.7668,1,0,0.2353068062231493,1.0,0.0
2010-01-19,1138.1,2.57,2.8,17.58,1.4269,91.9611,1,0,1.7925223842221392,1.0,0.0
2010-01-20,1111.7,2.57,2.76,18.68,1.4094,92.6766,1,0,0.5445578054802355,1.0,0.0
2010-01-21,1095.15,2.57,2.75,22.27,1.4106,92.6627,1,0,0.4606511096462575,0.0,0.0
2010-01-22,1093.0,2.57,2.78,27.31,1.4154,92.943,1,0,0.2778475977566133,2.0,0.0
2010-01-25,1098.25,2.57,2.8,25.41,1.4146,92.9099,1,0,-1.6954448517353151,4.0,0.0
2010-01-26,1098.05,2.57,2.78,24.55,1.4063,93.3298,1,0,-4.485416719851558,5.0,0.0
2010-01-27,1086.85,2.57,2.76,23.14,1.4053,93.2835,1,0,-0.7495677767234254,0.0,1.0
2010-01-28,1086.3,2.57,2.81,23.73,1.3993,93.2635,1,0,-2.622879401363335,0.0,0.0
2010-01-29,1081.55,2.57,2.81,24.62,1.387,93.7638,1,0,-2.250861975753905,4.0,4.0
2010-02-01,1107.35,2.03,2.82,22.59,1.3904,93.7321,1,0,0.920823541976498,4.0,0.0
2010-02-02,1115.2,2.03,2.81,21.48,1.3955,93.4136,1,0,-1.2534681535400087,0.0,0.0
2010-02-03,1109.65,2.03,2.85,21.6,1.3907,93.6268,1,0,-3.97375903425582,1.0,0.0
2010-02-04,1063.45,2.03,2.82,26.08,1.3759,94.1401,1,0,1.647276479168883,0.0,0.0
2010-02-05,1065.45,2.03,2.82,26.11,1.3608,94.6218,1,0,-0.1688231617013615,2.0,0.0
2010-02-08,1063.75,2.03,2.83,26.51,1.3699,94.6218,1,0,-0.6360421817272098,3.0,0.0
2010-02-09,1077.3,2.03,2.83,26.0,1.3795,94.6218,1,0,-3.1779665637737846,0.0,0.0
2010-02-10,1072.85,2.03,2.81,25.4,1.3722,94.6218,1,0,-2.6741982236426525,0.0,0.0
2010-02-11,1095.35,2.03,2.82,23.96,1.364,94.6218,1,0,2.4777463969445854,0.0,0.0
2010-02-12,1093.4,2.03,2.85,22.73,1.3625,93.9976,1,0,1.719250165045795,1.0,0.0
2010-02-15,1101.0,2.03,2.85,22.73,1.3625,93.9976,1,0,-0.9710222712308412,0.0,1.0
2010-02-16,1119.95,2.03,2.84,22.25,1.3742,93.482,1,0,-1.1841853005967624,2.0,0.0
2010-02-17,1115.2,2.03,2.87,21.72,1.3623,93.7171,1,0,1.3715251630290273,0.0,0.0
2010-02-18,1123.9,2.03,2.89,20.63,1.3563,93.8752,1,0,0.6316752317193465,0.0,0.0
2010-02-19,1118.85,2.03,2.83,20.02,1.3538,93.9569,1,0,-0.24484562830406,1.0,0.0
2010-02-22,1113.7,2.03,2.89,19.94,1.359,93.7402,1,0,0.1352037835804189,1.0,0.0
2010-02-23,1102.05,2.03,2.82,21.37,1.3537,93.9794,1,0,-3.2134629675938773,6.0,1.0
2010-02-24,1096.4,2.03,2.83,20.27,1.3576,93.9775,1,0,-2.3592804088841395,11.0,0.0
2010-02-25,1106.1,2.03,2.82,20.1,1.3476,94.3797,1,0,-2.2817450054886765,6.0,4.0
2010-02-26,1116.5,2.03,2.8,19.5,1.366,93.6602,1,0,-3.187162216567971,13.0,0.0
2010-03-01,1117.35,1.53,2.81,19.26,1.3516,93.7979,1,0,-1.4764793859742802,4.0,0.0
2010-03-02,1134.65,1.53,2.82,19.06,1.3564,93.488,1,0,-2.442575613022302,1.0,0.0
2010-03-03,1139.5,1.53,2.81,18.83,1.3731,92.9861,1,0,-2.712239884282152,2.0,0.0
2010-03-04,1132.0,1.53,2.75,18.72,1.3571,93.4079,1,0,-3.7468542271907257,6.0,0.0
2010-03-05,1132.05,1.53,2.78,17.42,1.3608,93.2623,1,0,-1.677503045719216,2.0,0.0
2010-03-08,1122.4,1.53,2.82,17.79,1.3613,93.2446,1,0,2.0886988431926543,0.0,0.0
2010-03-09,1120.1,1.53,2.82,17.92,1.3586,93.1941,1,0,-2.2507966415425558,0.0,0.0
2010-03-10,1108.2,1.53,2.81,18.57,1.3658,93.0426,1,0,-4.085905697877513,1.0,0.0
2010-03-11,1109.45,1.53,2.76,18.06,1.3674,93.0533,1,0,-0.5322162862230848,1.0,0.0
2010-03-12,1102.45,1.53,2.74,17.58,1.3753,92.6616,1,0,-2.4426983289375648,2.0,0.0
2010-03-15,1109.1,1.53,2.75,18.0,1.3652,92.9642,1,0,-0.713808758576583,0.0,0.0
2010-03-16,1125.7,1.53,2.73,17.69,1.3758,92.595,1,0,-4.166083646997915,0.0,0.0
2010-03-17,1125.05,1.53,2.7,16.91,1.3739,92.4446,1,0,-1.2543239480047874,4.0,0.0
2010-03-18,1125.95,1.53,2.7,16.62,1.3603,92.7451,1,0,-2.463698720850185,0.0,0.0
2010-03-19,1107.55,1.53,2.68,16.97,1.353,93.0407,1,0,1.0443864229765,0.0,0.0
2010-03-22,1102.3,1.53,2.66,16.87,1.3531,93.1333,1,0,0.3439299697831576,0.0,0.0
2010-03-23,1102.65,1.53,2.67,16.35,1.3535,93.006,1,0,0.6448830352951608,1.0,0.0
2010-03-24,1087.5,1.53,2.76,17.55,1.3347,93.6468,1,0,-4.67914438502673,0.0,0.0
2010-03-25,1091.35,1.53,2.81,18.4,1.3344,93.5885,1,0,4.76190476190476,0.0,0.0
2010-03-26,1106.6,1.53,2.82,17.77,1.3398,93.6873,1,0,0.9120403868405303,0.0,0.0
2010-03-29,1109.2,1.53,2.84,17.59,1.3465,93.2959,1,0,-0.4407675916722684,1.0,0.0
2010-03-30,1103.6,1.53,2.82,17.13,1.3409,93.2627,1,0,-1.5454706271954828,0.0,0.0
2010-03-31,1113.8,1.53,2.82,17.59,1.3526,92.8987,1,0,-9.58904109589044,1.0,0.0
2010-04-01,1126.5,1.2,2.84,17.47,1.3569,92.6661,1,0,-2.0466093343086653,5.0,0.0
2010-04-02,1120.5,1.2,2.85,17.47,1.3487,92.9057,1,0,-2.2866681691052446,2.0,0.0
2010-04-05,1130.7,1.2,2.83,17.02,1.3486,92.6644,1,0,-1.7132035303018656,2.0,0.0
2010-04-06,1134.2,1.2,2.84,16.23,1.3378,92.7373,1,0,-1.6477609892291072,0.0,0.0
2010-04-07,1148.0,1.2,2.83,16.62,1.3364,92.7452,1,0,-5.683403085000899,0.0,0.0
2010-04-08,1151.15,1.2,2.82,16.48,1.336,92.7211,1,0,0.0,0.0,0.0
2010-04-09,1160.9,1.2,2.82,16.14,1.3468,92.4772,1,0,-4.583755501668335,0.0,0.0
2010-04-12,1152.0,1.2,2.8,15.58,1.3587,92.243,1,0,1.473159572575915,2.0,0.0
2010-04-13,1151.15,1.2,2.77,16.2,1.3592,92.2689,1,0,-3.529068889042253,4.0,0.0
2010-04-14,1154.9,1.2,2.81,15.59,1.3666,91.9297,1,0,-1.706177681878037,0.0,0.0
2010-04-15,1158.95,1.2,2.82,15.89,1.354,92.2029,1,0,-0.19266542652139,0.0,0.0
2010-04-16,1137.45,1.2,2.81,18.36,1.3487,92.5253,1,0,-3.215891533376133,4.0,0.0
2010-04-19,1135.6,1.2,2.82,17.34,1.3458,92.8577,1,0,-2.1115411509078523,1.0,0.0
2010-04-20,1140.5,1.2,2.77,15.73,1.3446,92.4338,1,0,1.47954743255004,0.0,0.0
2010-04-21,1146.3,1.2,2.74,16.32,1.3383,92.4482,1,0,-1.212687566010094,0.0,1.0
2010-04-22,1141.45,1.2,2.73,16.47,1.3298,92.7277,1,0,-6.73587545481867,0.0,0.0
2010-04-23,1157.4,1.2,2.74,16.62,1.336,92.6622,1,0,-3.13123341344078,2.0,0.0
2010-04-26,1154.88,1.2,2.74,17.47,1.3336,92.5187,1,0,-0.0675591036023974,0.0,0.0
2010-04-27,1172.93,1.2,2.68,22.81,1.323,93.0956,1,0,-1.4457409954357303,0.0,0.0
2010-04-28,1165.45,1.2,2.77,21.08,1.313,93.4856,1,0,-1.728226878051607,0.0,0.0
2010-04-29,1167.1,1.2,2.75,18.44,1.3243,92.9013,1,0,-2.9180396717710164,0.0,0.0
2010-04-30,1179.25,1.2,2.72,22.05,1.3302,92.8423,1,0,-0.5499195407569141,6.0,0.0
2010-05-03,1182.4,1.2,2.72,20.19,1.3183,93.235,1,0,-0.4389682691876428,0.0,0.0
2010-05-04,1171.65,1.2,2.67,23.84,1.3037,93.8137,1,0,-0.0809974421099647,1.0,0.0
2010-05-05,1175.2,1.2,2.7,24.91,1.289,94.3968,1,0,-1.5588951914984546,0.0,0.0
2010-05-06,1208.75,1.2,2.66,32.8,1.2689,95.3032,1,0,-1.408607007398177,0.0,0.0
2010-05-07,1208.3,1.2,2.62,40.95,1.2721,95.2952,1,0,1.0586974034003878,3.0,0.0
2010-05-10,1202.4,1.2,2.7,28.84,1.2861,94.3096,1,0,-4.783860694267226,4.0,0.0
2010-05-11,1232.55,1.2,2.71,28.32,1.2715,94.4305,1,0,-0.709741044958378,2.0,0.0
2010-05-12,1237.35,1.2,2.67,25.52,1.2642,94.5515,1,0,-1.5228426395939,0.0,0.0
2010-05-13,1232.33,1.2,2.68,26.68,1.2568,94.5071,1,0,2.30215827338129,0.0,0.0
2010-05-14,1233.05,1.2,2.65,31.24,1.239,95.3746,1,0,-4.74672969558662,1.0,0.0
2010-05-17,1223.75,1.2,2.66,30.84,1.2299,95.9795,1,0,-0.9397095147059746,0.0,0.0
2010-05-18,1221.7,1.2,2.62,33.55,1.2358,95.6212,1,0,-0.8207759805734985,0.0,0.0
2010-05-19,1191.75,1.2,2.56,35.32,1.2317,96.5083,1,0,0.83612040133779,0.0,0.0
2010-05-20,1183.1,1.2,2.49,45.79,1.237,96.9483,1,0,-3.3860348326252936,0.0,0.0
2010-05-21,1177.15,1.2,2.44,40.1,1.2575,96.2911,1,0,-1.5428357804351247,0.0,0.0
2010-05-24,1192.05,1.2,2.46,38.32,1.2406,96.6433,1,0,0.266877121999136,0.0,0.0
2010-05-25,1201.1,1.2,2.37,34.61,1.2279,97.5487,1,0,-1.117618875460674,2.0,0.0
2010-05-26,1210.9,1.2,2.39,35.02,1.2224,97.1879,1,0,-0.37783375314861,0.0,0.0
2010-05-27,1212.1,1.2,2.47,29.68,1.237,96.3611,1,0,-2.800368349582178,0.0,0.0
2010-05-28,1214.81,1.2,2.55,32.07,1.2369,96.3062,1,0,1.4887201797953111,4.0,0.0
2010-05-31,1216.21,1.2,2.55,32.07,1.2369,96.3062,1,0,-3.141963082065593,2.0,0.0
2010-06-01,1225.3,0.43,2.51,35.54,1.2266,96.6123,1,0,1.8786146970250996,0.0,0.0
2010-06-02,1223.85,0.43,2.53,30.17,1.2206,96.615,1,0,-1.5406346223525933,0.0,0.0
2010-06-03,1208.05,0.43,2.57,29.46,1.2193,96.461,1,0,-3.28888888888888,0.0,0.0
2010-06-04,1220.0,0.43,2.48,35.48,1.1998,97.1688,1,0,-1.4573697599901947,2.0,0.0
2010-06-07,1240.05,0.43,2.43,36.57,1.1959,97.503,1,0,0.6019316240997721,0.0,1.0
2010-06-08,1235.63,0.43,2.44,33.7,1.1995,97.3425,1,0,-5.867590695179892,1.0,4.0
2010-06-09,1232.35,0.43,2.46,33.73,1.2045,96.8938,1,0,-2.983303490995913,2.0,0.0
2010-06-10,1217.8,0.43,2.54,30.57,1.2111,96.4877,1,0,-1.5,0.0,0.0
2010-06-11,1227.4,0.43,2.49,28.79,1.2077,96.5616,1,0,-0.0149272144090795,1.0,0.0
2010-06-14,1222.15,0.43,2.51,28.58,1.2277,95.8082,1,0,-1.595512649652328,1.0,1.0
2010-06-15,1234.45,0.43,2.53,25.87,1.2327,95.7049,1,0,-0.4550741315688661,0.0,2.0
